file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\index.html,17,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,18,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
resume\index.html,19,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,20,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
resume\index.html,21,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,17
resume\index.html,22,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,23,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,52
resume\index.html,24,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,25,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,65
resume\index.html,26,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,71
resume\index.html,27,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,28,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,29,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,42
resume\index.html,30,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,31,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,32,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,68
resume\index.html,33,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,34,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,35,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,75
resume\index.html,36,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,68
resume\index.html,37,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,38,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,39,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,42
resume\index.html,40,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,41,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,42,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,43,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,44,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
resume\index.html,45,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,8
resume\index.html,46,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,7
resume\index.html,47,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,27
resume\index.html,48,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,8
resume\index.html,49,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,3
resume\index.html,50,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,3
resume\index.html,51,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,67
resume\index.html,52,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,4
resume\index.html,53,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,3
resume\index.html,54,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,73
resume\index.html,55,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,4
resume\index.html,56,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,3
resume\index.html,57,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,86
resume\index.html,58,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,4
resume\index.html,59,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,4
resume\index.html,60,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,9
resume\index.html,61,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,0
resume\index.html,62,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,63,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
resume\index.html,64,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,18
resume\index.html,65,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,66,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,67,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,44
resume\index.html,68,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,76
resume\index.html,69,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,70,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,71,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,42
resume\index.html,72,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,73,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,74,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,75,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,84
resume\index.html,76,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,108
resume\index.html,77,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,135
resume\index.html,78,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,110
resume\index.html,79,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,119
resume\index.html,80,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,22
resume\index.html,81,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,82,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,83,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,84,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,38
resume\index.html,85,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,47
resume\index.html,86,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,87,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,88,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,42
resume\index.html,89,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,90,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,91,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,92,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,196
resume\index.html,93,html,77972d07,jackyzhangkaijie@outlook.com,2025-01-10,23:12:25,-08:00,2025-01-10T23:12:25-08:00,0,224
resume\index.html,94,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,95,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,96,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,97,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
resume\index.html,98,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,99,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
resume\index.html,100,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,16
resume\index.html,101,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,102,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,103,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,3
resume\index.html,104,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,69
resume\index.html,105,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,4
resume\index.html,106,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,107,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,108,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,109,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,110,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,111,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,113
resume\index.html,112,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,184
resume\index.html,113,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,117
resume\index.html,114,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,67
resume\index.html,115,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,127
resume\index.html,116,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,110
resume\index.html,117,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,118
resume\index.html,118,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,119,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,120,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,121,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,3
resume\index.html,122,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,67
resume\index.html,123,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,4
resume\index.html,124,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,125,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,126,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,127,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,128,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,129,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,113
resume\index.html,130,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,177
resume\index.html,131,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,121
resume\index.html,132,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,115
resume\index.html,133,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,134,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,135,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,136,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,3
resume\index.html,137,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,65
resume\index.html,138,html,6be0f658,Kaijie Zhang (Laplace),2025-01-17,20:06:07,-08:00,2025-01-17T20:06:07-08:00,0,4
resume\index.html,139,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,2
resume\index.html,140,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,25
resume\index.html,141,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,40
resume\index.html,142,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,143,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,144,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,108
resume\index.html,145,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,109
resume\index.html,146,html,752b48e5,jackyzhangkaijie@outlook.com,2025-01-10,23:20:46,-08:00,2025-01-10T23:20:46-08:00,0,93
resume\index.html,147,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,148,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,149,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,150,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,0
resume\index.html,151,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,152,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,7
resume\index.html,153,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,14
resume\index.html,154,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,8
resume\index.html,155,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,3
resume\index.html,156,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,73
resume\index.html,157,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,74
resume\index.html,158,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,71
resume\index.html,159,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,61
resume\index.html,160,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,4
resume\index.html,161,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,9
resume\index.html,162,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
resume\index.html,163,html,3198589a,jackyzhangkaijie@outlook.com,2025-01-10,22:30:48,-08:00,2025-01-10T22:30:48-08:00,0,6
projects\projects.js,1,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,56
projects\projects.js,2,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,3,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,58
projects\projects.js,4,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,61
projects\projects.js,5,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,63
projects\projects.js,6,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,7,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,24
projects\projects.js,8,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,54
projects\projects.js,9,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,6
projects\projects.js,10,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,11,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,12,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,25
projects\projects.js,13,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,92
projects\projects.js,14,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,1
projects\projects.js,15,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,16,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,55
projects\projects.js,17,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,20
projects\projects.js,18,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,47
projects\projects.js,19,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,42
projects\projects.js,20,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,53
projects\projects.js,21,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,22,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,19
projects\projects.js,23,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,61
projects\projects.js,24,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,25,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,26,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,27,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,56
projects\projects.js,28,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,29,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,37
projects\projects.js,30,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,58
projects\projects.js,31,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,32,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,49
projects\projects.js,33,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,34,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,19
projects\projects.js,35,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,57
projects\projects.js,36,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,37,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,7
projects\projects.js,38,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,40
projects\projects.js,39,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,57
projects\projects.js,40,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,41,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,19
projects\projects.js,42,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,67
projects\projects.js,43,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,44,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,0
projects\projects.js,45,js,0f1cd9da,Kaijie Zhang (Laplace),2025-01-31,07:27:08,-08:00,2025-01-31T07:27:08-08:00,0,2
